Customer_ID,Full_Name,Gender,Age,State,Customer_Since,Marital_Status,Employment_Status,Monthly_Income,Plan_Type,Internet_Type,Monthly_Data_Usage_GB,Monthly_Call_Minutes,SMS_Usage,Streaming_Hours,Roaming_Usage,Add_On_Subscription,Monthly_Bill,Outstanding_Balance,Payment_Method,Payment_Status,Late_Payment_Count,Discount_Applied,Support_Tickets,Average_Resolution_Time,Complaint_Category,Customer_Satisfaction,NPS_Score,Mobile_App_Login_Last30Days,Website_Visits,Referral_Count,Promotion_Clicked,Email_Open_Rate,Contract_Type,Tenure_Months,Estimated_CLV,Risk_Score,Customer_Segment,Churn
CUST-105301,Aisha Nwosu,Unknown,25,Bayelsa,,Married,Retired,146175.0,Standard,Dsl,91.0,756,519,3.5,No,Yes,4563.0,23753.0,Cash,Late,2,Yes,25,56.4,Coverage,9.7,32,38,31,0,Yes,0.15,Monthly,49.0,28461.0,6,Budget,Yes
CUST-106187,Hadiza Nwachuku,Male,20,Kogi,2022-01-04,Married,Unknown,147280.0,Basic,Satellite,183.0,801,95,0.0,No,Music,2777.0,11984.0,Cash,Paid,8,No,4,16.1,Billing,6.3,25,33,33,1,Yes,0.87,Two-Year,41.0,7493.0,8,At Risk,Yes
CUST-100105,Adaeze Nwankwo,Female,62,Plateau,2018-01-15,Divorced,Contract,338754.0,Premium,5G,85.0,1250,137,0.0,No,"Cloud, Sports",10531.0,9757.0,Auto Debit,Pending,2,Yes,18,19.1,Coverage,4.7,81,28,4,6,Yes,0.41,Monthly,89.0,187919.0,33,Premium,No
CUST-103902,Emeka Okafor,Female,72,Abuja,2024-01-15,Married,Unknown,293976.0,Unlimited,Fiber,239.3,106,161,87.5,No,None,7537.0,5833.0,Bank Transfer,Partial,5,Yes,8,4.8,Unknown,5.5,32,4,15,0,Yes,0.07,Monthly,17.0,15480.0,20,At Risk,Yes
CUST-101151,Aminu Usman,Male,67,Ondo,2018-07-12,Single,Student,23088.0,Standard,Satellite,42.5,157,159,0.0,No,Cloud,0.0,3757.0,Bank Transfer,Late,9,No,20,88.6,Unknown,8.6,64,12,11,1,Yes,0.444,Monthly,83.0,0.0,23,New,No
CUST-107820,Chidi Musa,Male,36,Katsina,2015-05-27,Married,Retired,85467.0,Legacy,Fiber,0.0,625,211,34.4,Yes,"Cloud, Gaming, Sports",2388.0,10790.0,Cash,Paid,15,No,7,14.1,Device,4.4,3,27,11,0,No,0.05,Annual,120.0,34026.0,22,Sme,No
CUST-108214,Yyusuf Nwafor,Unknown,30,Adamawa,2021-06-28,Married,Retired,72802.0,Standard,No Internet,77.4,382,225,13.9,No,Yes,4417.0,5523.0,Cash,Pending,3,Yes,8,18.7,Slow Internet,7.3,-1,14,27,0,No,0.16,Annual,47.0,24416.0,16,Budget,No
CUST-108346,Favour Akinyemi,Unknown,47,Bayelsa,2023-06-09,Single,Unknown,103381.0,Basic,4G,124.2,916,327,62.9,No,Yes,2231.0,3757.0,Bank Transfer,Paid,8,Yes,6,0.5,Coverage,8.6,61,28,7,2,No,0.7,Monthly,24.0,3742.0,30,Student,No
CUST-105216,Femi Nwagbara,Male,52,Akwa Ibom,2015-01-19,Divorced,Employed,322459.0,Standard,Fiber,76.8,728,166,36.0,No,None,4857.0,5605.0,Auto Debit,Paid,8,Yes,20,29.7,Sim,4.9,62,7,12,1,No,0.945,Legacy,124.0,65711.0,23,Student,No
CUST-101570,Deborah Adeyemi,Male,21,Adamawa,2021-02-15,Widowed,Retired,94126.0,Enterprise,4G,161.1,1263,159,176.8,No,Yes,21397.0,771.0,Auto Debit,Pending,7,No,14,66.0,Network,9.3,-36,49,3,0,Yes,0.43,Legacy,51.0,511966.0,0,Corporate,No
CUST-109466,Babs Nwachuku,Female,69,Katsina,2018-05-25,Single,Unknown,307059.0,Standard,Dsl,112.2,787,257,65.0,No,Yes,5192.0,3413.0,Cash,Partial,12,No,18,35.5,Billing,7.0,-21,0,34,0,Yes,0.927,Annual,84.0,53042.0,22,Sme,No
CUST-100193,Philip Bello,Unknown,66,Plateau,2017-07-07,Married,Employed,119347.0,Basic,4G,58.1,566,124,49.4,No,Sports,2309.0,205193.0,Ussd,Paid,2,Yes,24,11.7,Coverage,7.0,-6,33,0,0,No,0.81,Legacy,95.0,18209.0,17,Budget,Yes
CUST-106714,Love Oluwafemi,Unknown,27,Imo,2020-09-13,Divorced,Unemployed,4715.0,Premium,5G,222.4,616,0,78.6,No,"Cloud, Gaming",5228.0,1073.0,Bank Transfer,Partial,0,Yes,14,32.6,Sim,7.1,43,22,6,0,Yes,0.498,Monthly,57.0,134822.0,16,Corporate,No
CUST-100828,Musa Lawal,Male,35,Edo,2020-07-23,Single,Freelancer,70261.0,Basic,Dsl,82.5,1565,252,20.5,No,"Cloud, Family Pack",2855.0,8441.0,Bank Transfer,Overdue,8,Yes,18,53.1,Slow Internet,7.5,81,16,29,1,No,0.88,Annual,58.0,16050.0,43,At Risk,No
CUST-100397,F. Chukwu,Male,43,Delta,2018-03-18,Divorced,Retired,769815.0,Premium,5G,96.6,355,200,49.4,No,Family Pack,10580.0,3727.0,Card,Failed,2,No,20,6.8,Sim,5.7,21,13,24,0,No,0.64,Monthly,86.0,202117.0,23,Premium,Yes
CUST-106308,Nnamdi Afolabi,Unknown,46,Bauchi,2022-07-28,Single,Retired,130036.0,Basic,Satellite,15.3,1475,143,52.5,No,Yes,2638.0,2257.0,Cash,Overdue,12,No,21,29.0,Sim,7.0,65,12,11,0,No,0.7,Monthly,34.0,7241.0,24,Corporate,No
CUST-104177,Ngozi Onyeka,Female,69,Taraba,2022-05-02,Single,Unemployed,23993.0,Basic,No Internet,7.6,594,280,0.0,No,"Family Pack, Gaming",5228.0,2519.0,Mobile Money,Paid,11,No,0,0.0,Coverage,9.3,9,35,4,0,No,0.498,Annual,37.0,7863.0,18,Sme,No
CUST-106430,Joohn Odeh,Male,27,Kebbi,2024-12-04,Married,Intern,79383.0,Premium,5G,90.1,901,0,66.1,No,None,8605.0,1658.0,Ussd,Pending,10,Yes,22,31.4,Slow Internet,9.3,-40,15,16,0,No,0.65,Annual,6.0,3910.0,40,High Value,No
CUST-102557,Chioma Fagbooohun,Female,23,Jigawa,2021-08-28,Married,Unknown,81696.0,Basic,5G,19.7,12,337,0.0,No,Cloud,2286.0,3223.0,Card,Partial,13,Yes,13,0.5,Slow Internet,5.8,15,0,20,0,No,0.494,Monthly,45.0,7002.0,14,Student,No
CUST-106138,Ikenna Oluwole,Male,27,Borno,2015-03-23,Widowed,Self-Employed,119347.5,Basic,No Internet,42.7,850,0,22.7,Yes,None,2713.0,3757.0,Ussd,Failed,13,Yes,11,0.5,Coverage,5.1,31,22,12,0,No,0.28,Legacy,122.0,28809.0,21,Premium,No
CUST-102201,Dipo Adeyemi,Male,25,Lagos,2023-05-19,Single,Intern,28184.0,Business,Satellite,136.0,566,86,51.0,Yes,"Family Pack, Sports",12782.0,56.0,Card,Overdue,5,No,22,47.7,Unknown,8.0,100,28,24,1,No,0.09,Monthly,24.0,41021.0,39,Corporate,No
CUST-109074,Temi Okoro,Female,32,Jigawa,2023-07-26,Married,Contract,168288.0,Standard,Satellite,95.3,740,23,94.9,No,Yes,0.0,200280.0,Cash,Pending,4,Yes,25,6.7,Device,8.7,12,19,13,0,No,0.687,Two-Year,22.0,0.0,22,New,No
CUST-104133,Layo Oluwaseun,Unknown,50,Bayelsa,2019-12-18,Divorced,Employed,242453.0,Premium,Fiber,97.9,833,497,55.7,No,"Cloud, Gaming, Music",0.0,1408.0,Mobile Money,Partial,15,No,16,12.6,Customer Service,10.0,43,19,14,1,Yes,0.27,Monthly,65.0,0.0,13,Loyal,No
CUST-108167,Daniel Maduka,Female,41,Enugu,2016-08-18,Married,Employed,124966.0,Standard,5G,89.5,854,106,83.1,No,"Cloud, Music, Sports",3936.0,1886.0,Auto Debit,Late,13,Yes,15,13.4,Sim,10.0,-18,17,27,4,No,0.654,Monthly,105.0,48514.0,28,Corporate,No
CUST-102948,Tunde Nwosu,Unknown,47,Zamfara,2015-12-18,Married,Employed,358269.0,Standard,Satellite,69.7,1150,148,82.1,No,Cloud,6042.0,924.0,Auto Debit,Failed,13,Yes,18,24.2,Other,7.9,0,20,12,0,Yes,0.249,Annual,113.0,98214.0,35,Budget,No
CUST-107579,Gbenga Nwachuku,Male,53,Abuja,2017-11-01,Single,Employed,335756.0,Standard,No Internet,84.8,435,99,30.3,Yes,None,4450.0,5688.0,Mobile Money,Partial,9,Yes,21,12.6,Network,5.2,-19,15,17,0,Yes,0.9490000000000001,Legacy,91.0,55220.0,35,New,No
CUST-106906,Obi Adesanya,Unknown,75,Oyo,2018-10-21,Married,Intern,29134.0,Legacy,Dsl,64.8,944,175,63.9,No,None,5228.0,9864.0,Mobile Money,Overdue,13,Yes,17,21.4,Customer Service,8.2,65,40,22,2,No,0.777,Monthly,79.0,28826.0,43,At Risk,Yes
CUST-107241,Emeka Chidebe,Male,57,Kebbi,2022-01-02,Single,Contract,353422.0,Business,Dsl,248.8,1015,433,94.6,Yes,"Cloud, Gaming",13532.0,16870.0,Ussd,Paid,7,Yes,13,40.8,Billing,10.0,-83,0,33,2,No,0.65,Monthly,41.0,122473.0,37,At Risk,Yes
CUST-105906,Tunde Chukwu,Female,38,Kano,2021-06-01,Widowed,Intern,21578.0,Premium,No Internet,144.2,1080,211,35.4,No,"Family Pack, Gaming",10594.0,1008.0,Bank Transfer,Late,14,Yes,14,37.2,Billing,4.9,-17,28,0,1,No,0.168,Two-Year,48.0,100520.0,15,Loyal,No
CUST-106357,Ngozi Lawal,Unknown,41,Katsina,2022-02-27,Divorced,Intern,30621.0,Enterprise,No Internet,94.5,525,205,62.5,No,Family Pack,5228.0,18167.0,Mobile Money,Pending,5,Yes,11,25.5,Device,3.7,-31,29,14,1,No,0.11,Annual,39.0,429611.0,31,High Value,No
CUST-105454,Fatima Abubakar,Unknown,48,Abuja,2022-10-12,Married,Contract,359203.0,Enterprise,Satellite,170.8,1138,426,103.1,No,"Gaming, Sports",21756.0,21405.0,Card,Late,3,No,0,0.0,Slow Internet,10.0,-4,0,4,0,No,0.39399999999999996,Legacy,32.0,259689.0,25,Loyal,No
CUST-102282,Yemi Nwobi,Male,73,Enugu,2018-12-14,Married,Unemployed,17093.0,Standard,Dsl,101.7,516,257,51.9,No,None,5342.0,1904.0,Ussd,Overdue,10,No,25,44.4,Customer Service,7.5,6,19,11,0,No,0.698,Annual,78.0,59558.0,33,Loyal,No
CUST-100288,Emeka Fagbohun,Unknown,32,Bauchi,2018-05-22,Married,Freelancer,356728.0,Standard,4G,109.0,1422,231,21.0,No,None,4362.0,3757.0,Ussd,Pending,6,Yes,23,15.9,Customer Service,7.5,100,10,5,0,No,0.9,Annual,84.0,51443.0,23,Budget,Yes
CUST-108499,John Ihejirika,Unknown,34,Gombe,2018-02-20,Married,Freelancer,469057.0,Legacy,Satellite,58.5,797,337,38.9,No,None,3173.0,3757.0,Auto Debit,Failed,15,Yes,13,44.9,Coverage,4.2,-66,19,41,1,No,0.24,Monthly,87.0,26540.0,33,Student,No
CUST-104893,Musa Ibrahim,Female,42,Abuja,2018-05-16,Single,Self-Employed,349173.0,Standard,Satellite,154.3,677,346,48.3,No,"Cloud, Music",5228.0,64.0,Auto Debit,Pending,6,Yes,2,36.3,Unknown,3.3,37,20,11,0,No,0.76,Monthly,85.0,57698.0,44,At Risk,No
CUST-108930,Ahmad Adegoke,Male,59,Plateau,2016-12-28,Divorced,Unknown,118390.0,Premium,4G,219.7,254,282,82.4,Yes,"Gaming, Music",8581.0,5738.0,Card,Late,14,No,25,7.0,Sim,7.1,14,29,11,0,No,0.3,Monthly,101.0,41021.0,32,Premium,No
CUST-108175,Chidinma Oladipo,Unknown,33,Adamawa,2016-07-27,Married,Employed,119347.5,Premium,5G,90.2,593,306,21.1,Yes,Yes,9395.0,1221.0,Bank Transfer,Late,14,Yes,0,0.0,Device,10.0,88,0,18,0,No,0.613,Monthly,106.0,211212.0,33,Corporate,Yes
CUST-102432,Fmi Akinyemi,Female,44,Sokoto,2023-04-11,Divorced,Self-Employed,277635.0,Premium,Dsl,153.0,1007,362,91.5,No,"Cloud, Sports",5228.0,164304.0,Mobile Money,Overdue,6,No,7,9.4,Billing,7.5,46,50,0,0,Yes,0.436,Monthly,26.0,44340.0,22,High Value,Yes
CUST-105148,Chizaram Nwfor,Male,74,Gombe,2017-06-01,Married,Unknown,209090.0,Standard,4G,27.5,1107,125,19.1,No,"Family Pack, Gaming, Music",5228.0,3757.0,Card,Late,2,No,25,63.3,Device,8.1,28,13,8,1,No,0.065,Monthly,96.0,71290.0,39,Student,No
CUST-106492,Ruth Uchenna,Male,46,Ekiti,2015-09-19,Divorced,Intern,64737.0,Enterprise,5G,165.7,624,276,80.4,No,Yes,28704.0,12468.0,Mobile Money,Pending,11,No,22,10.7,Other,10.0,-10,7,8,0,Yes,0.2,Annual,116.0,1313297.0,21,High Value,No
CUST-107291,Chi Akinwale,Female,38,Sokoto,2016-01-21,Widowed,Student,71707.0,Standard,No Internet,163.5,1031,312,62.3,No,"Family Pack, Gaming",5240.0,16916.0,Cash,Late,1,No,0,0.0,Customer Service,4.8,1,17,12,1,No,0.18,Monthly,112.0,78677.0,35,At Risk,No
CUST-107089,Favour Adekoya,Male,67,Niger,2017-10-28,Widowed,Intern,72730.0,Premium,Dsl,159.9,1000,184,57.4,No,Yes,11042.0,3483.0,Mobile Money,Failed,7,No,0,0.0,Unknown,7.4,49,42,0,0,No,0.38,Monthly,91.0,192200.0,27,High Value,No
CUST-103261,Aliyu Nwofor,Female,24,Osun,2016-09-21,Single,Self-Employed,189678.0,Basic,Fiber,40.5,752,3,60.1,No,None,2652.0,347.0,Card,Paid,6,No,7,10.9,Device,7.6,16,29,10,2,No,0.81,Annual,104.0,21255.0,13,Budget,No
CUST-106415,Ahmad Ihejirika,Unknown,62,Gombe,2023-07-17,Divorced,Unknown,200946.0,Premium,No Internet,147.5,505,264,96.8,No,"Cloud, Family Pack, Sports",8835.0,517.0,Ussd,Late,14,Yes,12,3.9,Billing,5.5,-2,15,20,1,No,0.888,Monthly,23.0,37142.0,41,High Value,No
CUST-101506,Bilkisu Nnaji,Male,22,Ondo,2016-04-04,Divorced,Retired,119347.5,Standard,Dsl,37.2,1039,130,22.0,No,Music,5228.0,3757.0,Card,Paid,6,Yes,6,11.4,Other,10.0,13,35,23,1,No,0.568,Monthly,110.0,85197.0,17,Sme,No
CUST-105404,Ike Chukwudi,Female,47,Cross River,2015-05-13,Unknown,Intern,119347.5,Basic,5G,0.0,909,289,48.2,No,None,3009.0,204223.0,Card,Paid,0,Yes,22,0.5,Customer Service,8.1,-82,32,11,0,No,0.728,Annual,121.0,33430.0,37,Loyal,No
CUST-103727,C. Okafor,Male,19,Kwara,2023-02-16,Married,Self-Employed,235115.0,Basic,Dsl,32.6,1097,0,1.5,No,Yes,2584.0,640.0,Mobile Money,Overdue,4,Yes,4,0.5,Coverage,6.7,60,26,1,0,No,0.33799999999999997,Two-Year,27.0,5816.0,28,At Risk,No
CUST-105197,Uloma Maduka,Male,73,Anambra,2019-04-24,Divorced,Employed,399959.0,Premium,Dsl,106.7,578,0,30.7,No,Yes,8872.0,1165.0,Mobile Money,Failed,15,Yes,24,18.3,Billing,7.6,44,29,0,0,No,0.48,Monthly,73.0,130934.0,43,High Value,Yes
CUST-107747,Uche Adeyemi,Unknown,56,Unknown,2017-11-12,Married,Unemployed,16730.0,Premium,Fiber,69.5,664,216,10.0,No,None,0.0,848.0,Cash,Failed,9,Yes,15,21.5,Device,4.1,-31,9,23,0,No,0.27,Two-Year,91.0,0.0,20,High Value,No
CUST-102998,Toyin Adesanya,Male,23,Ondo,2023-06-10,Divorced,Contract,328594.0,Standard,4G,36.2,934,45,45.1,No,Family Pack,5463.0,338.0,Auto Debit,Partial,10,Yes,19,23.1,Network,9.1,21,12,10,0,No,0.17,Monthly,24.0,16852.0,31,Budget,Yes
CUST-109363,Chi Oyelade,Female,61,Taraba,2018-09-15,Married,Retired,115280.0,Standard,Dsl,126.2,328,155,31.6,No,Gaming,4809.0,5790.0,Ussd,Partial,6,Yes,21,13.8,Network,8.8,39,32,1,1,No,0.166,Monthly,81.0,49519.0,40,Budget,No
CUST-100690,Philip Agwu,Male,34,Zamfara,2023-02-07,Married,Freelancer,472827.0,Standard,No Internet,149.5,350,156,50.8,No,"Cloud, Family Pack",5228.0,1438.0,Ussd,Paid,4,Yes,19,48.8,Device,6.6,42,19,24,1,No,0.14,Monthly,28.0,109968.0,21,Family,No
CUST-101175,Olu Adeniyi,Unknown,27,Yobe,2022-06-16,Married,Unemployed,21489.0,Standard,5G,168.6,1329,198,0.0,No,Sports,3474.0,106.0,Card,Overdue,14,Yes,11,31.7,Coverage,4.5,42,34,15,0,No,0.6459999999999999,Monthly,36.0,17050.0,38,New,No
CUST-100209,Obi Oogbonna,Female,47,Ogun,2019-09-16,Single,Freelancer,119347.5,Premium,Dsl,69.6,689,211,60.6,Yes,Yes,5228.0,14347.0,Auto Debit,Partial,5,Yes,0,0.0,Other,9.9,14,25,25,3,Yes,0.46,Annual,68.0,115276.0,0,High Value,No
CUST-105593,T. Adeyemi,Female,25,Lagos,2021-10-25,Divorced,Contract,273703.0,Basic,Satellite,0.0,768,72,37.3,No,Cloud,5228.0,1927.0,Ussd,Failed,6,Yes,1,31.3,Other,5.9,-59,43,13,0,No,0.83,Monthly,43.0,6813.0,25,Budget,Yes
CUST-101540,Chizara Onyekwere,Female,50,Niger,2016-10-20,Divorced,Self-Employed,110626.0,Business,Satellite,165.9,1279,167,76.2,No,"Cloud, Sports",13749.0,6549.0,Ussd,Failed,15,Yes,21,29.5,Customer Service,10.0,-14,41,0,0,Yes,0.4,Legacy,103.0,41021.0,25,High Value,No
CUST-102212,Blessing Eze,Unknown,73,Edo,2018-08-24,Divorced,Freelancer,225556.0,Unlimited,Satellite,62.4,786,25,103.8,No,"Family Pack, Gaming, Music",9953.0,4205.0,Card,Late,12,Yes,20,48.9,Other,8.2,9,0,14,0,No,0.13,Two-Year,81.0,122536.0,0,High Value,No
CUST-103498,Love Odafe,Unknown,33,Sokoto,2023-01-14,Widowed,Employed,142442.0,Standard,Fiber,62.4,287,314,92.4,Yes,"Cloud, Family Pack, Music",0.0,1880.0,Bank Transfer,Overdue,0,No,9,27.3,Other,9.3,31,38,3,0,No,0.13,Monthly,29.0,0.0,20,Sme,No
CUST-102604,Ifeanyi Onyeka,Unknown,29,Ekiti,2020-08-02,Widowed,Self-Employed,316181.0,Standard,5G,103.1,259,181,104.1,Yes,"Family Pack, Music",4780.0,5699.0,Bank Transfer,Paid,11,Yes,18,48.5,Slow Internet,5.6,-28,12,27,0,No,0.281,Annual,58.0,27361.0,43,At Risk,Yes
CUST-109267,Ibrahim Olaleye,Unknown,60,Kwara,2022-10-10,Single,Student,2198868.0,Standard,4G,43.7,977,226,61.3,Yes,Yes,5208.0,5118.0,Ussd,Pending,0,Yes,13,21.1,Other,4.5,18,19,7,2,No,0.41,Monthly,32.0,18620.0,17,Sme,No
CUST-105939,Adaeze Oluwole,Unknown,53,Ogun,2024-06-08,Widowed,Intern,70211.0,Enterprise,Satellite,250.4,744,0,41.8,No,None,29966.0,16072.0,Cash,Partial,7,Yes,5,67.7,Device,6.3,-18,14,34,1,No,0.83,Monthly,12.0,41021.0,29,Loyal,Yes
CUST-103274,Ade Nzechukwu,Female,46,Taraba,2017-11-12,Single,Employed,346927.0,Basic,No Internet,0.0,1214,164,10.8,No,Yes,2615.0,2805.0,Bank Transfer,Pending,3,Yes,23,34.5,Slow Internet,4.8,8,6,25,0,No,0.46,Legacy,91.0,20412.0,37,At Risk,No
CUST-107287,Grace Ibrahim,Male,52,Ogun,2019-07-13,Married,Unemployed,12207.0,Basic,5G,4.9,1439,249,9.8,Yes,None,2041.0,2205.0,Cash,Pending,7,No,20,15.1,Slow Internet,7.4,19,27,0,0,No,0.65,Monthly,71.0,10650.0,21,Loyal,No
CUST-105555,Abdullahi Danjuma,Male,46,Niger,2023-07-19,Single,Unemployed,12411.0,Standard,Dsl,19.6,1006,225,34.4,No,"Cloud, Music",5148.0,1075.0,Cash,Paid,3,No,18,28.8,Customer Service,8.7,20,3,13,0,No,0.47,Annual,22.0,14324.0,17,Premium,No
CUST-104375,Lola Adeleke,Female,31,Borno,2022-08-23,Widowed,Intern,67683.0,Business,Satellite,128.3,501,113,52.4,Yes,"Cloud, Gaming, Sports",13046.0,992.0,Mobile Money,Partial,9,No,21,0.5,Network,6.8,19,11,7,0,No,0.75,Annual,33.0,118827.0,34,Corporate,No
CUST-108324,Yusuf Ogunleye,Male,25,Cross River,2018-08-02,Single,Self-Employed,119347.5,Premium,5G,172.2,1393,202,85.7,No,Yes,9394.0,3295.0,Card,Paid,0,Yes,12,2.7,Sim,9.7,6,0,30,0,Yes,0.9279999999999999,Two-Year,82.0,199058.0,9,Loyal,No
CUST-102577,Ife Babangida,Unknown,74,Delta,2018-05-28,Married,Student,73476.0,Legacy,Fiber,140.2,987,370,44.4,No,None,4080.0,3550.0,Cash,Paid,0,No,14,68.6,Customer Service,7.8,33,12,13,1,No,0.07,Legacy,84.0,41021.0,11,High Value,No
CUST-103068,Miriam Adamu,Female,67,Abia,2018-04-25,Widowed,Employed,114512.0,Standard,5G,60.0,595,408,0.0,No,None,4014.0,1859.0,Bank Transfer,Pending,12,No,25,50.7,Other,8.0,74,15,6,0,Yes,0.17,Annual,85.0,43441.0,17,Family,No
CUST-107281,Wale Adebayo,Male,75,Kaduna,2015-07-05,Married,Intern,119347.5,Enterprise,Dsl,177.0,625,109,131.6,No,"Family Pack, Gaming",22986.0,232.0,Bank Transfer,Late,15,Yes,21,7.9,Slow Internet,9.5,-21,7,16,1,Yes,0.84,Annual,119.0,1112804.0,37,Corporate,No
CUST-104817,Adaobi Nwafor,Unknown,63,Delta,2021-04-19,Divorced,Retired,47146.0,Enterprise,Dsl,187.6,778,240,121.1,No,Gaming,5228.0,96654.0,Mobile Money,Paid,9,Yes,10,32.9,Billing,7.3,67,31,6,0,No,0.09,Monthly,49.0,629015.0,33,Loyal,No
CUST-103117,S. Bello,Male,66,Bayelsa,2015-10-07,Married,Intern,26525.0,Standard,5G,118.5,128,296,8.9,No,Yes,4428.0,43.0,Bank Transfer,Paid,2,Yes,4,39.4,Other,7.0,45,36,27,3,No,0.59,Two-Year,116.0,63432.0,9,Sme,No
CUST-101095,Babs Eezze,Female,24,Ekiti,2017-12-02,Married,Retired,99239.0,Standard,Dsl,58.0,691,144,60.4,No,Yes,4641.0,2250.0,Auto Debit,Late,5,Yes,21,12.0,Coverage,8.2,-5,26,0,2,No,0.895,Legacy,90.0,58276.0,40,New,No
CUST-100233,Ife Ajiboye,Unknown,59,Abuja,2022-01-28,Married,Retired,63038.0,Premium,Fiber,204.5,1616,218,56.9,No,None,5228.0,1345.0,Ussd,Failed,12,No,17,58.1,Customer Service,6.2,3,45,10,0,No,0.309,Annual,40.0,101176.0,39,High Value,No
CUST-105061,Suleiman Okafor,Unknown,29,Bayelsa,2019-06-03,Divorced,Student,35535.0,Basic,No Internet,0.0,755,306,18.1,No,None,2710.0,1498.0,Card,Late,0,No,16,43.6,Coverage,2.0,21,28,20,3,No,0.14800000000000002,Annual,72.0,18712.0,44,Budget,No
CUST-107927,Seun Adamu,Unknown,29,Cross River,2024-12-29,Divorced,Unknown,274038.0,Basic,No Internet,31.2,930,411,41.4,Yes,Yes,2049.0,2913.0,Card,Partial,6,Yes,5,22.8,Network,4.1,12,29,1,0,No,0.53,Monthly,5.0,1062.0,7,High Value,No
CUST-103636,Chidinm Abubakar,Male,65,Rivers,2016-04-02,Divorced,Retired,119347.5,Basic,4G,10.4,900,0,0.0,No,"Gaming, Music, Sports",2303.0,6279.0,Card,Overdue,9,Yes,0,0.0,Billing,7.0,35,4,4,1,No,0.34700000000000003,Monthly,110.0,22763.0,39,High Value,No
CUST-100290,Bukola Bello,Female,45,Ondo,2015-09-18,Divorced,Unemployed,27342.0,Standard,Satellite,32.9,1174,436,0.0,No,Gaming,4448.0,9786.0,Mobile Money,Overdue,5,Yes,7,30.8,Sim,6.8,-42,5,6,2,No,0.18,Annual,116.0,67680.0,37,Budget,No
CUST-102456,Nana Chukwudi,Female,19,Lagos,2016-07-02,Widowed,Contract,119347.5,Premium,Dsl,141.4,576,109,126.3,Yes,None,10234.0,1364.0,Cash,Overdue,15,Yes,13,0.5,Device,7.0,-1,20,0,0,Yes,0.366,Monthly,107.0,41021.0,43,Corporate,No
CUST-101895,Aliyu Adewale,Female,21,Borno,2017-11-29,Widowed,Freelancer,179079.0,Standard,Satellite,97.8,402,348,35.5,No,None,5374.0,3757.0,Auto Debit,Partial,15,Yes,13,0.5,Device,6.6,-8,0,6,0,No,0.27,Monthly,90.0,65858.0,19,High Value,No
CUST-106121,Mercy Okafor,Male,56,Ebonyi,2020-07-10,Widowed,Unknown,142565.0,Basic,No Internet,0.0,483,314,0.0,No,"Cloud, Music",2731.0,3757.0,Ussd,Paid,11,Yes,20,12.1,Network,6.8,15,3,13,2,No,0.84,Annual,59.0,12851.0,20,At Risk,No
CUST-106101,Emeka Akinwale,Female,61,Katsina,2021-06-20,Divorced,Employed,383505.0,Premium,4G,148.8,318,320,98.6,No,None,7902.0,8815.0,Mobile Money,Overdue,10,No,18,15.2,Slow Internet,3.3,-36,15,29,1,No,0.37,Annual,47.0,89330.0,35,Loyal,Yes
CUST-104624,Blessing Obiora,Unknown,39,Osun,2020-08-26,Married,Self-Employed,220542.0,Standard,Fiber,147.7,1699,198,76.7,No,Yes,4623.0,790.0,Cash,Late,14,No,0,0.0,Device,10.0,-38,37,13,1,Yes,0.059000000000000004,Two-Year,57.0,28092.0,19,Premium,No
CUST-108238,J. Nwagbara,Female,46,Abia,2022-04-17,Married,Unknown,121564.0,Business,Fiber,145.5,693,300,76.6,No,None,14913.0,23006.0,Mobile Money,Pending,3,Yes,25,28.0,Network,8.2,-42,41,15,1,Yes,0.5,Monthly,37.0,143231.0,33,Sme,No
CUST-103243,Mariam Adeyemi,Unknown,67,Kaduna,2022-07-06,Single,Unemployed,19278.0,Business,Dsl,214.5,480,262,53.9,No,None,5228.0,8512.0,Mobile Money,Partial,8,No,10,40.6,Customer Service,7.0,51,34,28,0,No,0.265,Legacy,35.0,41021.0,15,Sme,No
CUST-102838,Ahmad Salami,Male,61,Cross River,2016-03-31,Married,Retired,55347.0,Basic,Dsl,42.3,825,279,0.0,No,"Cloud, Gaming, Music",2422.0,19218.0,Cash,Partial,1,No,24,22.4,Slow Internet,6.0,-12,27,38,0,No,0.65,Annual,110.0,26607.0,34,New,No
CUST-106078,Nkechi Adeniyi,Male,33,Bayelsa,2015-04-05,Widowed,Unknown,55403.0,Business,5G,184.7,377,263,113.5,No,"Cloud, Family Pack",17139.0,283.0,Mobile Money,Pending,15,Yes,12,41.9,Network,8.4,26,45,5,1,No,0.44,Two-Year,122.0,550181.0,0,High Value,No
CUST-108147,Blessing Akintunde,Male,51,Niger,2017-05-31,Married,Freelancer,70101.0,Premium,No Internet,111.2,0,355,71.7,No,"Gaming, Music, Sports",10625.0,4655.0,Card,Pending,4,Yes,0,0.0,Device,8.5,-12,0,29,1,No,0.51,Monthly,96.0,237063.0,38,Premium,No
CUST-100527,Love Chukwu,Female,39,Zamfara,2017-01-30,Widowed,Intern,73165.0,Basic,No Internet,0.0,325,315,24.4,Yes,"Cloud, Gaming, Music",1767.0,299.0,Auto Debit,Late,11,Yes,21,52.2,Network,10.0,0,12,18,1,Yes,0.34,Monthly,100.0,41021.0,13,At Risk,Yes
